,,volume
2021-04-18,137,49.23437295063509
2021-04-19,375,101.90257185309007
2021-04-19,270,92.27347435815562
2021-04-19,371,110.81689010773864
2021-04-19,444,91.83095610419156
2021-04-19,440,105.30193047567577
2021-04-19,147,104.24424174768164
2021-04-19,419,283.37181921851436
2021-04-19,0,219.31833165754674
2021-04-19,5,273.86263389220545
2021-04-19,89,62.6688966717405
2021-04-20,238,107.67010475237691
2021-04-20,201,105.35504828308693
2021-04-20,48,134.8433182614754
2021-04-20,189,94.14556260019953
2021-04-20,12,147.30743612284837
2021-04-20,164,78.34413414469836
2021-04-21,15,105.94477833839402
2021-04-21,222,78.46365307444883
2021-04-21,237,114.50277056799789
2021-04-21,27,176.9775956050248
2021-04-21,68,67.69154169913139
2021-04-21,153,71.07295980505103
2021-04-21,269,279.1564529697226
2021-04-21,338,214.44158479252278
2021-04-21,193,223.25855219538138
2021-04-21,299,300.9461369067328
2021-04-21,370,52.64609467324104
2021-04-22,80,78.8709028728508
2021-04-22,222,75.86905024521889
2021-04-22,247,140.71117316448493
2021-04-22,390,92.36435490227142
2021-04-22,231,76.59717647930871
2021-04-22,283,127.55213478196363
2021-04-22,114,159.9606427444387
2021-04-22,56,46.29060327145408
2021-04-22,268,140.1305026934451
2021-04-22,40,237.68581336335447
2021-04-22,344,222.84418148082486
2021-04-22,242,62.36650684654668
2021-04-22,449,43.41279738012934
2021-04-23,11,106.449439013163
2021-04-23,377,86.94168209837288
2021-04-23,107,114.47171995776228
2021-04-23,35,133.50416446548095
2021-04-23,238,113.59495776471844
2021-04-23,10,92.12929859128656
2021-04-23,260,85.61350727663333
2021-04-23,440,97.09861834539119
2021-04-23,263,43.94336264693151
2021-04-24,375,111.00073287849773
2021-04-24,130,106.25593289360984
2021-04-24,336,146.3503420066118
2021-04-24,201,111.52842815292442
2021-04-24,253,172.6779892538939
2021-04-24,17,95.73599338849121
2021-04-24,56,50.70167641562284
2021-04-24,440,101.39448817478176
2021-04-24,379,101.25254283978062
2021-04-24,6,203.15230675623437
2021-04-24,131,43.82536956700662
2021-04-25,327,75.92513399752984
2021-04-25,26,117.84329656794412
2021-04-25,220,117.13457468161845
2021-04-25,368,52.7594795268493
2021-04-25,238,125.87623258954066
2021-04-25,421,102.03815617336295
2021-04-25,10,98.97398638445327
2021-04-25,416,102.43921662693582
2021-04-25,353,50.43033398031178
2021-04-25,432,106.2470472721977
2021-04-25,99,228.0400116813669
2021-04-25,14,216.7875277937443
2021-04-25,59,281.61362253860943
2021-04-26,220,116.45734091585544
2021-04-26,414,93.08515561223741
2021-04-26,124,77.39182707866344
2021-04-26,67,117.41812304172058
2021-04-26,94,28.313810084564288
2021-04-26,371,104.84040977926838
2021-04-26,406,145.00809333995187
2021-04-26,91,109.02171874857993
2021-04-26,447,103.01358842536422
2021-04-26,324,109.8569972982828
2021-04-26,276,279.4368484723218
2021-04-26,295,255.45458260131684
2021-04-27,150,116.98263358783174
2021-04-27,11,110.20305200272973
2021-04-27,55,65.12985772487497
2021-04-27,312,128.65230152990935
2021-04-27,440,104.22169950441298
2021-04-27,404,77.09733261094897
2021-04-27,177,281.4207568266138
2021-04-27,184,49.83789394302087
2021-04-28,222,79.67011475685197
2021-04-28,414,94.71067977675384
2021-04-28,369,145.17876933936003
2021-04-28,48,131.157132696711
2021-04-28,17,92.17946906821633
2021-04-28,260,77.26947958118714
2021-04-28,374,84.78425967768933
2021-04-28,268,132.2485741518867
2021-04-28,276,270.3312213331256
2021-04-28,196,237.22331532378158
2021-04-28,297,183.3432428325809
2021-04-29,392,131.23576310750468
2021-04-29,433,146.47429851623906
2021-04-29,418,122.01878808688195
2021-04-29,50,101.23500654593867
2021-04-29,299,308.0302847518427
2021-04-30,393,99.81569080362202
2021-04-30,327,78.32935679926001
2021-04-30,35,146.78380481253467
2021-04-30,432,111.39251127731664
2021-04-30,208,113.39136369015442
2021-04-30,56,46.572581206557516
2021-04-30,321,213.1285089639777
2021-04-30,95,232.17924453881037
2021-04-30,304,58.228925106385624
2021-04-30,385,57.352229637636434
2021-05-01,34,92.14630409725007
2021-05-01,259,56.053284911516194
2021-05-01,145,90.04733952416765
2021-05-01,368,60.4342522403125
2021-05-01,232,185.9277204012904
2021-05-01,174,232.46418157424608
2021-05-01,213,67.72623020163303
2021-05-02,375,106.00938506899335
2021-05-02,417,111.23904409248767
2021-05-02,107,104.42508954771144
2021-05-02,414,91.34820117936611
2021-05-02,55,61.00868821453002
2021-05-02,266,36.97887313293971
2021-05-02,324,120.97591408813
2021-05-02,404,79.13735784229296
2021-05-02,74,101.23189968730567
2021-05-02,36,281.37291530619495
2021-05-02,340,48.5954426585148
2021-05-02,1,51.120501925880376
2021-05-03,327,85.99785424371885
2021-05-03,194,92.8255905514921
2021-05-03,368,53.864727254806674
2021-05-03,142,50.07524924694887
2021-05-04,166,127.65728073244185
2021-05-04,296,126.45321929111317
2021-05-04,414,90.22118937478052
2021-05-04,124,70.38435467108368
2021-05-04,120,203.6530724954262
2021-05-04,233,284.36569848978024
2021-05-04,280,53.915373886009846
2021-05-04,157,51.49866447277618
2021-05-04,85,55.380990228123785
2021-05-05,55,52.72313210750613
2021-05-05,351,96.7607234238721
2021-05-05,30,64.65191595430105
2021-05-05,165,96.91348203139421
2021-05-05,278,98.22712590458258
2021-05-05,169,262.02804991862865
2021-05-05,358,211.00369883852505
2021-05-06,408,82.88322696548144
2021-05-06,413,142.16267201436435
2021-05-06,150,122.223597154761
2021-05-06,222,62.52082937116007
2021-05-06,275,105.75716985554557
2021-05-06,238,104.14130931891107
2021-05-06,201,104.73504407253215
2021-05-06,91,119.47054909384862
2021-05-06,39,173.97825343141906
2021-05-06,126,343.20959779224097
2021-05-06,7,286.3138916355541
2021-05-06,272,48.013354461201345
2021-05-07,375,102.85884381847664
2021-05-07,11,115.64916765274961
2021-05-07,240,72.39268763766502
2021-05-07,15,110.33351578212255
2021-05-07,421,115.0391709975149
2021-05-07,17,93.76048685835336
2021-05-07,405,107.95395312172701
2021-05-07,437,275.14421436566454
2021-05-07,93,254.6496503947866
2021-05-08,11,104.48964429724771
2021-05-08,107,107.2249740277038
2021-05-08,238,116.7458969696898
2021-05-08,247,147.98291792127748
2021-05-08,63,89.34779516782997
2021-05-08,246,83.30639280093276
2021-05-08,68,64.71513704308312
2021-05-08,232,177.55729332643014
2021-05-08,322,257.8817774935251
2021-05-08,13,246.71490379961108
2021-05-09,393,98.5794751369155
2021-05-09,26,110.84640513921347
2021-05-09,34,102.24789227906514
2021-05-09,107,111.78118546163766
2021-05-09,124,88.74240123168032
2021-05-09,246,91.99889989859034
2021-05-09,359,266.90859089368337
2021-05-09,32,281.7265118243424
2021-05-09,123,41.660348053535714
2021-05-10,11,108.68703788310101
2021-05-10,377,79.88749726968578
2021-05-10,259,67.12932181267374
2021-05-10,275,113.39813152048443
2021-05-10,254,104.42008255275658
2021-05-10,324,109.219647319952
2021-05-10,169,260.991353966243
2021-05-10,104,321.4698476806503
2021-05-10,306,260.2446197331647
2021-05-10,310,255.73531601806624
2021-05-10,282,34.582838165243295
2021-05-11,34,87.89389325497554
2021-05-11,55,66.28614357297765
2021-05-11,444,90.23981999417583
2021-05-11,418,114.57062418001188
2021-05-11,138,303.0825262398295
2021-05-11,342,55.52313248561302
2021-05-11,200,61.21962980573242
2021-05-12,140,124.02981354449105
2021-05-12,291,140.56010438091053
2021-05-12,417,110.82280734039357
2021-05-12,11,105.43202213698406
2021-05-12,107,106.07597608529983
2021-05-12,56,50.533507309747755
2021-05-12,84,112.95366105620556
2021-05-12,168,233.81016981933448
2021-05-12,59,280.6960422463915
2021-05-12,109,39.889314985835355
2021-05-13,166,118.46462785686342
2021-05-13,327,83.63171382093518
2021-05-13,107,97.96128257253466
2021-05-13,220,118.47546769876928
2021-05-13,357,88.05401772556131
2021-05-13,421,113.62235518932953
2021-05-13,409,133.11068244958827
2021-05-13,418,113.96811803776326
2021-05-13,241,230.0675112183227
2021-05-13,168,226.7876452210434
2021-05-13,98,193.82898566389719
2021-05-14,375,99.02518369502859
2021-05-14,414,94.11948286615348
2021-05-14,67,121.89366026638417
2021-05-14,33,96.97446741172463
2021-05-14,108,103.66174212509306
2021-05-14,381,312.0803847240151
2021-05-14,225,222.19628928204335
2021-05-14,25,300.0431628392769
2021-05-14,300,233.04781386228296
2021-05-14,230,275.65084916864396
2021-05-14,86,51.606065326948745
2021-05-15,408,73.78054746907388
2021-05-15,11,97.879625612226
2021-05-15,259,62.46617140369175
2021-05-15,50,101.2446694445525
2021-05-15,104,311.709843980565
2021-05-15,6,209.8920133929979
2021-05-15,297,169.42617182998094
2021-05-15,167,36.041699187500086
2021-05-16,375,106.51405870045294
2021-05-16,227,101.85475924369544
2021-05-16,75,100.15200785196416
2021-05-16,413,125.50144340081637
2021-05-16,63,79.50046081925218
2021-05-16,432,103.79077208242182
2021-05-16,318,115.12039772518516
2021-05-16,56,46.56919438607614
2021-05-16,258,231.9030802278713
2021-05-16,281,279.54470082186384
2021-05-16,106,274.9305073358171
2021-05-16,160,44.91323517749528
2021-05-16,170,62.63584498688859
2021-05-16,388,52.263919967512145
2021-05-17,446,83.90347743835565
2021-05-17,140,119.58832702910017
2021-05-17,433,134.66012097290104
2021-05-17,253,177.30353226849627
2021-05-17,63,85.39325342323258
2021-05-17,329,84.37427761251641
2021-05-17,432,108.41009113846923
2021-05-17,373,227.8314011207928
2021-05-18,408,75.60173268874829
2021-05-18,417,105.75702139995556
2021-05-18,259,64.23071648365091
2021-05-18,433,128.95503234422958
2021-05-18,357,93.40641298947926
2021-05-18,73,164.72317586388644
2021-05-18,68,62.00520977707679
2021-05-18,440,104.52337230493379
2021-05-18,256,272.5498541393046
2021-05-18,148,248.37052196064238
2021-05-18,381,311.42235713802773
2021-05-18,0,224.2796064470038
2021-05-18,242,58.024798393293956
2021-05-19,75,91.44649536519421
2021-05-19,380,104.67698198901472
2021-05-19,254,99.53687363868102
2021-05-19,112,91.86055064940744
2021-05-19,283,128.5095575652575
2021-05-19,432,101.75356804827047
2021-05-19,218,207.40354305295693
2021-05-20,166,124.91400047523047
2021-05-20,320,108.31102585047783
2021-05-20,30,74.63530909128382
2021-05-20,63,75.73733617412232
2021-05-20,406,136.9249664950526
2021-05-20,404,84.42416818936107
2021-05-20,202,178.1809460298943
2021-05-20,216,263.76456342043974
2021-05-20,319,47.960840076298574
2021-05-20,386,65.39449921582825
2021-05-21,375,107.24133817902482
2021-05-21,166,121.99086899245614
2021-05-21,320,106.6022373534978
2021-05-21,357,89.46378928263627
2021-05-21,247,144.4013334221484
2021-05-21,237,103.85153713769766
2021-05-21,66,122.23030778365062
2021-05-21,428,111.77766545159149
2021-05-21,324,108.39951390722621
2021-05-21,82,286.64192385511217
2021-05-21,315,298.2547098677614
2021-05-21,399,53.492348213131905
2021-05-22,393,93.14248478924924
2021-05-22,34,92.25992474368563
2021-05-22,433,138.3296302928804
2021-05-22,324,109.69044865324805
2021-05-22,225,223.9470702567905
2021-05-22,154,238.01143333430002
2021-05-23,107,103.44840867666942
2021-05-23,247,138.20209681981655
2021-05-23,148,234.49253789783373
2021-05-23,196,240.0527999372969
2021-05-23,389,237.51935307704684
2021-05-23,391,216.87178235745318
2021-05-23,89,69.46144956097893
2021-05-24,426,122.75493311614514
2021-05-24,413,135.49829072094767
2021-05-24,442,120.41403106799831
2021-05-24,438,89.33205760319863
2021-05-24,121,49.46483041814925
2021-05-25,296,127.9430982049914
2021-05-25,107,107.55028538386027
2021-05-25,351,96.43075499988885
2021-05-25,17,97.86032455213898
2021-05-25,432,112.08636918144101
2021-05-25,440,104.95492059954533
2021-05-25,404,89.6425497589191
2021-05-25,233,279.05749915374975
2021-05-25,106,267.2761755095413
2021-05-26,446,80.4291618999169
2021-05-26,222,73.70810430658207
2021-05-26,260,92.45874842440472
2021-05-26,444,88.8111690508974
2021-05-26,84,99.594884142054
2021-05-26,324,108.4564916134327
2021-05-26,325,247.87260308495462
2021-05-26,215,269.3144090115976
2021-05-26,427,326.14021926675406
2021-05-26,285,253.25168669893503
2021-05-26,191,65.73261136774946
2021-05-27,392,112.22283477925907
2021-05-27,421,110.96352168237111
2021-05-27,165,97.72783025775556
2021-05-27,66,118.78655355028252
2021-05-27,3,226.949392027638
2021-05-27,300,234.6880373907505
2021-05-27,177,294.66963813352237
2021-05-27,77,37.55996259491512
2021-05-28,421,106.28239780260115
2021-05-28,390,90.30104028073178
2021-05-28,278,118.5589413928924
2021-05-28,444,82.80078474519658
2021-05-28,379,109.97726194873884
2021-05-28,202,178.81747531154892
2021-05-28,129,165.44730910664828
2021-05-28,341,274.90340765921616
2021-05-28,186,260.9688505087011
2021-05-29,375,106.4447786300178
2021-05-29,392,127.35427532966011
2021-05-29,393,94.21749134465135
2021-05-29,442,99.5033032545881
2021-05-29,238,102.2708628206444
2021-05-29,124,85.26169756858968
2021-05-29,253,175.1072419219372
2021-05-29,17,95.80926345368957
2021-05-29,419,281.0352686882165
2021-05-29,429,255.97954683976167
2021-05-29,175,312.4067449716275
2021-05-29,234,47.668644318033486
2021-05-30,413,136.09782119280112
2021-05-30,417,110.1072241299112
2021-05-30,377,82.53551963120297
2021-05-30,143,108.40572097610286
2021-05-30,55,65.77369048907991
2021-05-30,94,16.650860733270633
2021-05-30,8,105.20102776645948
2021-05-30,84,106.14635870790075
2021-05-30,129,171.72316387665344
2021-05-30,87,47.63709891894983
2021-05-30,49,61.699049598466985
2021-05-31,270,92.3194935829902
2021-05-31,380,108.36131204971232
2021-05-31,259,55.09208143622282
2021-05-31,238,105.50159479731813
2021-05-31,124,80.10943613898327
2021-05-31,30,74.33725551994901
2021-05-31,147,110.7856870929043
2021-05-31,404,85.8557900920842
2021-05-31,443,43.63506278408552
2021-06-01,400,155.22567112458154
2021-06-01,351,102.2148410325474
2021-06-01,363,133.0464181063801
2021-06-01,94,17.001425733161255
2021-06-01,21,75.29811956901153
2021-06-01,374,80.07617752034845
2021-06-01,233,287.5933296351306
2021-06-01,135,275.7810619371484
2021-06-01,16,292.0295538279421
2021-06-01,265,56.9420269979846
2021-06-02,140,119.99454066852952
2021-06-02,433,143.71619573829526
2021-06-02,33,90.65624674186355
2021-06-02,371,105.11286355493687
2021-06-02,91,112.50722391364398
2021-06-02,153,81.921387702227
2021-06-02,447,107.10342839834165
2021-06-02,102,207.74387747613105
2021-06-02,218,212.41992166394346
2021-06-03,439,114.34480114871917
2021-06-03,433,136.62498309904512
2021-06-03,73,154.34728201127342
2021-06-03,432,108.02669883502409
2021-06-03,158,41.859004320125095
2021-06-04,267,100.26152113689866
2021-06-04,238,103.21063594250832
2021-06-04,201,102.86892037383703
2021-06-04,58,173.0522619851148
2021-06-04,418,120.14310577336317
2021-06-04,56,50.36587565486061
2021-06-04,404,94.90981662567934
2021-06-04,215,266.40882019911686
2021-06-04,69,220.6786581283647
2021-06-04,169,261.23143693577555
2021-06-04,129,178.42657230438138
2021-06-04,425,267.0237287527851
2021-06-04,44,237.48006527517327
2021-06-04,137,49.18913783758216
2021-06-05,377,92.511127007896
2021-06-05,249,58.63667797943852
2021-06-05,114,162.18085177822044
2021-06-05,153,81.00557677594205
2021-06-05,181,260.6943669115142
2021-06-05,325,255.54235927018757
2021-06-05,69,222.24537857209245
2021-06-05,427,342.5635279191063
2021-06-05,391,230.86594087098823
2021-06-05,230,269.1089521330538
2021-06-06,80,66.8817172622999
2021-06-06,417,118.62942922353574
2021-06-06,336,146.81122144550523
2021-06-06,371,118.35831249350684
2021-06-06,427,340.67387320223077
2021-06-06,138,308.0655871018836
2021-06-07,227,101.20392732811251
2021-06-07,259,57.584086967539186
2021-06-07,43,124.85145421390243
2021-06-07,440,104.21105667392592
2021-06-07,447,105.1471528452223
2021-06-07,404,77.85810081547733
2021-06-07,202,181.32503947478108
2021-06-07,341,275.06556587069997
2021-06-08,351,94.6428138686588
2021-06-08,238,102.64357191876113
2021-06-08,73,162.009400300272
2021-06-08,260,94.48584018000898
2021-06-08,153,76.17295763401522
2021-06-08,74,95.84481481219865
2021-06-08,28,245.720880573664
2021-06-08,104,311.18979068357373
2021-06-09,446,81.29858337163034
2021-06-09,380,103.17114836781464
2021-06-09,253,172.76520423932692
2021-06-09,247,146.16735590571196
2021-06-09,10,91.44543888743041
2021-06-09,94,17.15344983081684
2021-06-09,146,77.05368422895941
2021-06-09,188,260.4322305268087
2021-06-09,6,203.55947325835203
2021-06-09,95,250.87455751073622
2021-06-09,347,48.493402474350844
2021-06-10,380,94.31174650018005
2021-06-10,266,46.004474073996725
2021-06-10,409,123.7453204878358
2021-06-10,17,88.20564881539391
2021-06-10,406,141.09527654647576
2021-06-10,120,202.1208983676592
2021-06-10,193,215.25610286429153
2021-06-10,210,225.24586561624278
2021-06-11,236,112.0486215322646
2021-06-11,266,44.4054731995192
2021-06-11,124,80.01930978360721
2021-06-11,21,84.1084352512025
2021-06-11,432,112.2914250666688
2021-06-11,318,115.23509728468866
2021-06-11,66,123.1799600211008
2021-06-11,56,54.67178152621081
2021-06-11,324,115.67775370011913
2021-06-11,139,201.81532081920435
2021-06-11,295,249.5211999638946
2021-06-11,16,301.58675149028755
2021-06-11,277,43.076098749308734
2021-06-11,234,54.93001356744305
2021-06-11,335,55.54665145387291
2021-06-12,96,106.74459405350481
2021-06-12,417,114.44409942212893
2021-06-12,415,59.68898887208655
2021-06-12,357,92.94587129264835
2021-06-12,211,115.89714047623765
2021-06-12,404,96.7307825128382
2021-06-12,250,222.0212731159038
2021-06-12,16,290.9879535047463
2021-06-12,399,52.466290831803434
2021-06-13,392,119.5859867320425
2021-06-13,140,122.34998353704788
2021-06-13,222,72.84686228321733
2021-06-13,91,115.69948509418414
2021-06-13,440,105.6574657696858
2021-06-13,428,111.7105500771246
2021-06-13,404,88.52579229944644
2021-06-13,113,45.31105894003538
2021-06-13,352,53.622256698642026
2021-06-14,249,67.2678279246322
2021-06-14,63,86.1256897000804
2021-06-14,379,103.63122329645881
2021-06-14,148,252.40700680239092
2021-06-14,72,51.59075912238552
2021-06-15,92,113.57847892213069
2021-06-15,227,102.17751645389802
2021-06-15,96,100.43308124130225
2021-06-15,35,135.8042616329264
2021-06-15,275,108.51980311996073
2021-06-15,143,102.0885318786428
2021-06-15,355,138.38917819957746
2021-06-15,419,269.6001507024043
2021-06-15,378,213.84253141639246
2021-06-15,338,206.238985950046
2021-06-15,62,67.49847623496055
2021-06-16,377,83.81407944792988
2021-06-16,415,45.34340122319823
2021-06-16,61,95.29699657518734
2021-06-16,246,82.77022374465727
2021-06-16,444,88.30652071114973
2021-06-16,158,50.740269893699114
2021-06-17,15,103.34579411319446
2021-06-17,222,68.2500388531621
2021-06-17,223,102.34346884582864
2021-06-17,312,122.93943757959933
2021-06-17,247,147.58746365718923
2021-06-17,353,59.28826883513638
2021-06-17,27,177.5315325196964
2021-06-17,418,118.40786301399397
2021-06-17,169,257.8918154464862
2021-06-17,279,238.33544782432708
2021-06-18,380,105.93354331763122
2021-06-18,220,120.74153534711415
2021-06-18,414,83.15063212301978
2021-06-18,351,93.45945940300967
2021-06-18,61,86.44543328851519
2021-06-18,33,91.06388062914414
2021-06-18,27,164.54501555108678
2021-06-18,430,142.00632844439383
2021-06-18,208,120.30048782573571
2021-06-18,83,223.9777719248684
2021-06-19,380,104.97419858019103
2021-06-19,143,114.12952055459674
2021-06-19,416,103.01217010161324
2021-06-19,246,78.89554283819515
2021-06-19,12,144.89588583719478
2021-06-19,232,176.89451221549703
2021-06-19,221,252.49897686025307
2021-06-19,193,219.13597582675655
2021-06-19,226,278.24279989172516
2021-06-19,331,68.7336474765922
2021-06-19,46,64.2342360047086
2021-06-20,178,61.621195868356565
2021-06-20,143,105.11083663454733
2021-06-20,124,78.28777871759011
2021-06-20,189,93.33173295959965
2021-06-20,8,114.29536505156734
2021-06-20,418,112.01434453064726
2021-06-20,91,112.19750383577022
2021-06-20,153,73.70706488104113
2021-06-20,53,63.51259799644657
2021-06-20,420,60.842051803317084
2021-06-20,386,60.41022287604155
2021-06-21,92,112.31468461276995
2021-06-21,433,140.8241701828611
2021-06-21,415,44.16311629643941
2021-06-21,130,103.50729423285553
2021-06-21,254,105.34042050921717
2021-06-21,421,104.44411115304194
2021-06-21,94,27.983173741978575
2021-06-21,353,50.31356206780697
2021-06-21,147,101.68232252154942
2021-06-21,447,107.62833884186212
2021-06-21,404,85.23329578147528
2021-06-21,40,233.42189969346566
2021-06-21,241,246.5146408502479
2021-06-21,7,299.0868568250841
2021-06-21,411,193.4763842902269
2021-06-21,331,74.28602579725585
2021-06-21,137,45.420764040148995
2021-06-22,166,122.76649376481039
2021-06-22,201,109.22458665811122
2021-06-22,421,100.59324566583194
2021-06-22,21,86.81821351181677
2021-06-22,231,80.86645313630237
2021-06-22,324,105.2119748189385
2021-06-22,295,256.65617388132296
2021-06-22,129,173.8132608318627
2021-06-22,244,63.16680528707062
2021-06-22,78,56.15579672644551
2021-06-23,15,93.72122571539057
2021-06-23,201,109.37377132852147
2021-06-23,390,108.53861339764639
2021-06-23,155,233.4676396224454
2021-06-23,172,238.53255408961832
2021-06-23,410,59.168602106288525
2021-06-24,289,88.03136944333133
2021-06-24,278,115.77025663740044
2021-06-24,246,83.41339123003073
2021-06-24,283,123.67772121417102
2021-06-24,418,112.02324583520445
2021-06-24,66,123.06008648133829
2021-06-24,325,245.921891674562
2021-06-24,306,260.35262944183825
2021-06-24,3,213.13691253478376
2021-06-24,356,260.8222282476121
2021-06-24,255,55.39095421712506
2021-06-25,393,92.89861778612759
2021-06-25,413,139.10964602920006
2021-06-25,236,122.89467812796134
2021-06-25,357,89.63989895575837
2021-06-25,329,85.39774624035078
2021-06-25,50,98.90313938196063
2021-06-25,51,240.66693399072267
2021-06-25,316,53.383448825184274
2021-06-26,151,125.88048289152958
2021-06-26,275,98.5252265328725
2021-06-26,336,152.42188522712465
2021-06-26,55,61.64057010381785
2021-06-26,368,58.1895398870125
2021-06-26,249,57.13833680779133
2021-06-26,246,83.00274480444494
2021-06-26,374,87.58689246492382
2021-06-26,447,112.36605304205644
2021-06-26,325,251.20876332256404
2021-06-26,241,231.00492764524145
2021-06-26,217,266.3159658647129
2021-06-26,338,220.4950887367236
2021-06-26,313,231.2114712803507
2021-06-26,441,234.256002948701
2021-06-27,166,119.07780250158993
2021-06-27,105,80.79882866410668
2021-06-27,433,133.833597136613
2021-06-27,63,85.88437438262704
2021-06-27,444,85.25712309288627
2021-06-27,70,63.56523783871124
2021-06-27,111,69.94855718552462
2021-06-27,235,65.87391012224516
2021-06-28,380,110.3998782686028
2021-06-28,240,67.1321526307119
2021-06-28,238,115.5547621567403
2021-06-28,124,81.84966267091984
2021-06-28,48,125.52028193222274
2021-06-28,10,84.94530395678157
2021-06-28,69,221.11457239771548
2021-06-28,25,297.8422156585811
2021-06-28,299,291.0765033037198
2021-06-28,425,281.79681850329234
2021-06-28,326,51.61029293603841
2021-06-29,417,106.06796400972527
2021-06-29,353,59.26008099298159
2021-06-29,444,84.15998533763978
2021-06-29,66,119.61798723033571
2021-06-29,53,44.86248987330692
2021-06-30,227,93.12954180760364
2021-06-30,417,107.01065995977224
2021-06-30,415,59.27274729154604
2021-06-30,143,114.72647190903675
2021-06-30,238,101.40558300381805
2021-06-30,278,112.3108030405335
2021-06-30,304,58.52095552887245
2021-07-01,375,105.30793262994264
2021-07-01,107,107.62399837921541
2021-07-01,266,36.69393532382392
2021-07-01,249,62.34366925241984
2021-07-01,289,73.47772957548881
2021-07-01,56,56.68472023754657
2021-07-01,324,109.66701746761682
2021-07-01,273,293.1558667679146
2021-07-02,35,134.7625235135382
2021-07-02,268,138.00773740966176
2021-07-02,232,180.86049510510992
2021-07-02,322,263.2596362631099
2021-07-02,359,266.4163186837427
2021-07-02,317,42.56306418486496
2021-07-02,54,74.69564647408441
2021-07-02,361,54.24500852578273
2021-07-03,446,74.52646675182257
2021-07-03,240,73.36489241163248
2021-07-03,377,86.31750253781925
2021-07-03,415,52.93758945090316
2021-07-03,266,54.480998816550674
2021-07-03,247,148.17595020062518
2021-07-03,189,88.94573339104853
2021-07-03,435,109.63579618245623
2021-07-03,371,105.80443641282959
2021-07-03,68,70.44633236335515
2021-07-03,440,104.72411490526568
2021-07-03,84,107.67535218552483
2021-07-03,251,56.17033041154306
2021-07-04,63,78.57186052392814
2021-07-04,27,171.34421987412193
2021-07-04,440,107.20214586643634
2021-07-04,404,90.88687444724907
2021-07-04,76,278.09485301208423
2021-07-04,202,179.58507489388447
2021-07-04,301,50.29824852699212
2021-07-05,92,108.33147673235162
2021-07-05,327,83.75457317188831
2021-07-05,433,130.61359391905884
2021-07-05,61,89.32620852534781
2021-07-05,68,67.54117975731577
2021-07-05,432,112.28844185052921
2021-07-05,56,47.844036902058534
2021-07-05,239,154.46464315158298
2021-07-05,447,106.57636619834246
2021-07-05,97,228.10828338655026
2021-07-05,287,69.10750488364927
2021-07-06,296,129.5367073005558
2021-07-06,400,160.62830577578598
2021-07-06,21,72.68239458680527
2021-07-06,444,100.20133044585134
2021-07-06,91,118.18303800318259
2021-07-06,84,109.66241800527395
2021-07-06,300,227.73895094636782
2021-07-06,297,186.10807756835803
2021-07-06,333,59.824008873467434
2021-07-06,340,37.68039304679246
2021-07-07,415,58.12961182126865
2021-07-07,249,64.37772747064531
2021-07-07,418,118.15531149767399
2021-07-07,440,99.65841530320674
2021-07-07,207,60.35671968426278
2021-07-07,412,54.00367345094375
2021-07-08,417,100.86135873699408
2021-07-08,222,76.00920665741627
2021-07-08,351,104.99185236122882
2021-07-08,320,116.09773601835902
2021-07-08,33,84.77307884319679
2021-07-08,260,86.21111295356661
2021-07-08,444,90.4669354751922
2021-07-08,239,157.2727300115418
2021-07-08,147,107.94030286690182
2021-07-08,233,283.7533432623744
2021-07-08,65,233.69927939813908
2021-07-08,382,216.27096800535455
2021-07-08,401,65.9953157260743
2021-07-08,160,54.02207385550867
2021-07-09,151,116.62430274846035
2021-07-09,336,146.97372659143366
2021-07-09,312,132.50143937290875
2021-07-09,159,122.4795778306709
2021-07-09,353,48.70496118725889
2021-07-09,346,86.6583013947446
2021-07-09,56,53.171629549365065
2021-07-09,14,207.09530580633367
2021-07-09,300,238.02091689816746
2021-07-09,313,225.30358721884133
2021-07-09,261,51.96489265068301
2021-07-09,133,59.97561738988809
2021-07-10,375,112.34780133351364
2021-07-10,442,105.87192454906865
2021-07-10,55,67.384454364252
2021-07-10,368,48.031393328896975
2021-07-10,238,103.49572712416537
2021-07-10,444,94.08635599863727
2021-07-10,374,86.68357307535246
2021-07-10,153,81.7840688932164
2021-07-10,147,112.1570810285473
2021-07-10,120,205.87271181485661
2021-07-10,315,298.03095122831536
2021-07-10,294,290.54651194604475
2021-07-10,0,227.65108697463387
2021-07-10,81,53.49283837811008
2021-07-10,407,60.96901201846008
2021-07-10,134,57.188458483830296
2021-07-11,92,102.79738959330462
2021-07-11,166,127.27330365383169
2021-07-11,140,114.20452344077312
2021-07-11,194,86.57166428724435
2021-07-11,417,104.69751238151424
2021-07-11,400,160.02689042631988
2021-07-11,249,62.253643108556254
2021-07-11,430,142.66625217195124
2021-07-11,418,116.86848756063797
2021-07-11,318,113.33192612962223
2021-07-12,446,75.3947646083089
2021-07-12,35,145.6135201532977
2021-07-12,223,100.01895350322843
2021-07-12,220,118.3965593624805
2021-07-12,414,92.81310431216392
2021-07-12,320,107.08054761465945
2021-07-12,201,111.84539559193863
2021-07-12,108,101.29110852416792
2021-07-12,211,113.84747843406727
2021-07-12,324,113.75974688900966
2021-07-12,241,241.32022957337622
2021-07-12,196,234.275992904436
2021-07-12,345,235.1498520102682
2021-07-12,160,59.302209985226014
2021-07-13,439,110.18901679941915
2021-07-13,369,147.93866352226402
2021-07-13,30,68.27679271917097
